wind,area
7.122499883174896,3923203884.0134153
7.124999761581421,3923203884.0134277
7.15874981880188,3923203884.0134277
7.159999787807465,3923203884.0134277
7.136249899864197,3923203884.0134277
7.10999983549118,3923203884.0134277
7.043749809265137,3923203884.0134277
7.066249847412109,3923203884.0134277
6.921249866485596,3923203884.0134277
6.888749778270721,3923203884.0134277
6.882499814033508,3923203884.0134277
9.37749981880188,3923203884.013378
10.017499804496765,3923203884.013378
9.571249723434448,3923203884.013378
9.202499747276306,3923203884.013378
8.867499828338623,4127239673.988084
8.919999837875366,4127239673.988084
8.952499866485596,4127239673.988084
9.03374981880188,4127239673.988084
9.09499967098236,4127239673.988084
9.069999694824219,4127239673.988084
9.054999828338623,4127239673.988084
8.994999766349792,4127239673.988084
8.947499871253967,4127239673.988084
9.022499680519104,4127239673.988084
9.104999780654907,4127239673.988084
9.049999833106995,4127239673.988084
9.017499685287476,4127239673.988084
8.942499876022339,4127239673.988084
8.856249928474426,4127239673.988084
8.851249873638153,4127239673.988084
8.851249814033508,4127239673.988084
8.75374984741211,4127239673.988084
8.591249883174896,4127239673.988084
8.606249809265137,4127239673.988084
8.56374979019165,4127239673.988084
8.507499814033508,4127239673.988084
8.322499811649323,4127239673.988084
8.06499993801117,4127239673.988084
8.02999997138977,4127239673.988084
7.9662498235702515,4127239673.988084
7.944999814033508,4127239673.988084
7.967499852180481,4127239673.988084
7.987499713897705,4127239673.988084
7.958749890327454,4127239673.988084
7.894999802112579,4127239673.988084
7.852499723434448,4127239673.988084
7.919999897480011,4127239673.988084
7.876249849796295,4127239673.988084
7.851249933242798,4127239673.988084
7.806249678134918,4127239673.988084
7.796249806880951,4127239673.988084
7.784999787807465,4127239673.988084
7.759999930858612,4127239673.988084
7.509999930858612,4127239673.988084
7.627499878406525,4127239673.988084
7.617499887943268,4127239673.988084
7.799999833106995,4127239673.988084
7.662499904632568,4127239673.988084
7.634999871253967,4127239673.988084
7.821249783039093,4127239673.988084
7.78249990940094,4127239673.988084
8.057499766349792,4127239673.988084
7.017499804496765,4127239673.9881363
6.722499847412109,4127239673.9881363
6.572499752044678,4127239673.9881363
7.331249833106995,4127239673.9881363
7.024999916553497,4127239673.9881363
6.847499907016754,4127239673.9881363
6.739999830722809,4127239673.9881363
6.637499809265137,4127239673.9881363
6.711249768733978,4127239673.9881363
6.744999885559082,4127239673.9881363
6.914999842643738,4127239673.988123
7.07874983549118,4127239673.9881363
7.134999752044678,4127239673.9881363
7.187499821186066,4127239673.9881363
7.167499840259552,4127239673.9881363
7.1499998569488525,4127239673.9881363
7.131249845027924,4127239673.9881363
6.82999986410141,4127239673.9881363
6.92499977350235,4127239673.9881363
6.886249840259552,4127239673.9881363
6.868749916553497,4127239673.9881363
6.821249723434448,4127239673.9881363
6.287499785423279,4127239673.9881363
6.584999918937683,4127239673.9881363
10.734999656677246,4127239673.988084
9.708749651908875,4127239673.988084
9.789999961853027,4127239673.988084
9.702499866485596,4127239673.988084
9.473749995231628,4127239673.988084
9.28499984741211,4127239673.988084
9.113749861717224,4330018266.776538
9.106249570846558,4330018266.776538
9.163749694824219,4330018266.776538
9.226249694824219,4330018266.776538
9.317499876022339,4330018266.776538
9.322499632835388,4330018266.776538
9.263749718666077,4330018266.776538
9.233749628067017,4330018266.776538
9.147499680519104,4330018266.776538
9.184999823570251,4330018266.776538
9.269999861717224,4330018266.776538
9.28374981880188,4330018266.776538
9.364999890327454,4330018266.776538
9.361249804496765,4330018266.776538
9.243749856948853,4330018266.776538
9.138749957084656,4330018266.776538
9.041249752044678,4330018266.776538
8.978749632835388,4330018266.776538
8.862499713897705,4330018266.776538
8.829999804496765,4330018266.776538
8.766249775886536,4330018266.776538
8.787499785423279,4330018266.776538
8.694999754428864,4330018266.776538
8.56499981880188,4330018266.776538
8.571249723434448,4330018266.776538
8.476249754428864,4330018266.776538
8.396249771118164,4330018266.776538
8.281249821186066,4330018266.776538
8.263749778270721,4330018266.776538
8.193749964237213,4330018266.776538
8.102499783039093,4330018266.776538
8.122499883174896,4330018266.776538
7.944999814033508,4330018266.776538
7.941249966621399,4330018266.776538
7.968749821186066,4330018266.776538
8.048749804496765,4330018266.776538
8.053749799728394,4330018266.776538
7.986249804496765,4330018266.776538
7.9899996519088745,4330018266.776538
8.038749754428864,4330018266.776538
7.909999907016754,4330018266.776538
7.929999828338623,4330018266.776538
7.804999768733978,4330018266.776538
7.637499809265137,4330018266.776538
7.6324997544288635,4330018266.776538
7.558749794960022,4330018266.776538
7.522499859333038,4330018266.776538
7.353749752044678,4330018266.776538
7.302499830722809,4330018266.776538
7.29749983549118,4330018266.776538
7.4324997663497925,4330018266.776538
7.477499842643738,4330018266.776538
7.427499771118164,4330018266.776538
7.581249833106995,4330018266.776538
7.667499780654907,4330018266.776538
7.753749966621399,4330018266.776538
7.8974997997283936,4330018266.776538
7.878749907016754,4330018266.776538
7.967499911785126,4330018266.776538
8.077499806880951,4330018266.776538
7.2124998569488525,4330018266.776593
7.274999976158142,4330018266.776538
7.517499923706055,4330018266.776538
8.007499754428864,4330018266.776538
7.874999821186066,4330018266.776538
7.874999761581421,4330018266.776538
7.778749883174896,4330018266.776538
7.673749804496765,4330018266.776538
7.56374979019165,4330018266.776538
7.5537497997283936,4330018266.776538
7.369999825954437,4330018266.776538
7.549999892711639,4330018266.776538
7.6162497997283936,4330018266.776538
7.629999876022339,4330018266.776538
6.987499833106995,4330018266.776538
6.92499977350235,4330018266.776538
6.961249828338623,4330018266.776538
6.9974998235702515,4330018266.776538
7.064999878406525,4330018266.776538
7.42249983549118,4330018266.776538
8.089999675750732,4330018266.776538
7.994999647140503,4330018266.776538
8.247499823570251,4330018266.776538
8.299999952316284,4330018266.776538
8.019999861717224,4330018266.776538
7.965000033378601,4330018266.776538
7.607499718666077,4330018266.776538
7.247499942779541,4330018266.776538
7.5874998569488525,4330018266.776593
7.562499761581421,4330018266.776593
7.3749998807907104,4330018266.776593
7.979999780654907,4330018266.776593
7.587499797344208,4330018266.776593
7.283749938011169,4330018266.776593
7.1199997663497925,4330018266.776593
6.953749895095825,4330018266.776593
6.7449997663497925,4330018266.776593
6.774999797344208,4330018266.776593
6.7412497997283936,4330018266.776593
6.742499887943268,4330018266.776593
6.784999787807465,4330018266.776579
6.929999768733978,4330018266.776593
7.004999816417694,4330018266.776593
6.899999797344208,4330018266.776593
7.0412498116493225,4330018266.776593
6.996249854564667,4330018266.776593
6.948749840259552,4330018266.776593
6.961249828338623,4330018266.776593
6.988749921321869,4330018266.776593
6.872499883174896,4330018266.776593
6.8037497997283936,4330018266.776593
6.878749907016754,4330018266.776593
6.932499825954437,4330018266.776593
6.768749833106995,4330018266.776593
6.716249883174896,4330018266.776593
6.598749816417694,4330018266.776593
6.717499852180481,4330018266.776593
6.792499899864197,4330018266.776593
7.078749895095825,4330018266.776593
7.444999694824219,4330018266.776593
10.702499866485596,4330018266.776593
10.842499732971191,4330018266.776593
9.589999675750732,4330018266.776538
9.232499837875366,4330018266.776538
9.206249713897705,4330018266.776538
9.259999752044678,4330018266.776538
9.171249985694885,4330018266.776538
9.119999885559082,4330018266.776538
9.093749761581421,4330018266.776538
9.398749709129333,4531477894.055163
9.399999976158142,4531477894.055163
9.374999642372131,4531477894.055163
9.38124966621399,4531477894.055163
9.446249723434448,4531477894.055163
9.53249967098236,4531477894.055163
9.448749780654907,4531477894.055163
9.31499981880188,4531477894.055163
9.383749723434448,4531477894.055163
9.467499732971191,4531477894.055163
9.424999833106995,4531477894.055163
9.352499723434448,4531477894.055163
9.25374984741211,4531477894.055163
9.207499742507935,4531477894.055163
9.22124981880188,4531477894.055163
9.217499732971191,4531477894.055163
9.112499713897705,4531477894.055163
8.952499747276306,4531477894.055163
8.821249723434448,4531477894.055163
8.837499856948853,4531477894.055163
8.858749866485596,4531477894.055163
8.881249785423279,4531477894.055163
8.882499694824219,4531477894.055163
8.81499969959259,4531477894.055163
8.743749856948853,4531477894.055163
8.569999814033508,4531477894.055163
8.53624975681305,4531477894.055163
8.462499856948853,4531477894.055163
8.476249814033508,4531477894.055163
8.492499828338623,4531477894.055163
8.433749675750732,4531477894.055163
8.408749759197235,4531477894.055163
8.367499828338623,4531477894.055163
8.179999768733978,4531477894.055163
8.086249768733978,4531477894.055163
8.061249852180481,4531477894.055163
8.17624980211258,4531477894.055163
8.108749866485596,4531477894.055163
8.108749866485596,4531477894.055163
8.091249883174896,4531477894.055163
8.039999783039093,4531477894.055163
8.039999902248383,4531477894.055163
7.958749949932098,4531477894.055163
7.763749778270721,4531477894.055163
7.739999830722809,4531477894.055163
7.773749768733978,4531477894.055163
7.771249830722809,4531477894.055163
7.704999804496765,4531477894.055163
7.521249771118164,4531477894.055163
7.296249866485596,4531477894.055163
7.32874983549118,4531477894.055163
7.37624990940094,4531477894.055163
7.322499871253967,4531477894.055163
7.2912498116493225,4531477894.055163
7.451249837875366,4531477894.055163
7.539999902248383,4531477894.055163
7.586249828338623,4531477894.055163
7.682499885559082,4531477894.055163
7.76624983549118,4531477894.055163
7.819999873638153,4531477894.055163
7.9287497997283936,4531477894.055163
8.003749787807465,4531477894.055221
7.925000011920929,4531477894.055163
7.894999802112579,4531477894.055163
7.928749620914459,4531477894.055163
7.9349998235702515,4531477894.055163
7.958749890327454,4531477894.055163
7.84375,4531477894.055163
7.828749775886536,4531477894.055163
7.842499792575836,4531477894.055163
7.789999783039093,4531477894.055163
7.7624998688697815,4531477894.055163
7.592499792575836,4531477894.055163
7.398749887943268,4531477894.055163
7.359999775886536,4531477894.055163
7.401249825954437,4531477894.055163
7.294999837875366,4531477894.055163
7.2574997544288635,4531477894.055163
7.288749873638153,4531477894.055163
7.209999740123749,4531477894.055163
7.28249990940094,4531477894.055163
7.3099998235702515,4531477894.055163
7.202499806880951,4531477894.055163
7.12749981880188,4531477894.055163
7.482499897480011,4531477894.055163
7.117499887943268,4531477894.055163
7.098749876022339,4531477894.055163
7.06374990940094,4531477894.055163
7.0912498235702515,4531477894.055163
7.209999978542328,4531477894.055163
7.279999911785126,4531477894.055163
7.283749878406525,4531477894.055163
7.22124981880188,4531477894.055163
7.318749845027924,4531477894.055163
7.4474998116493225,4531477894.055163
7.648749828338623,4531477894.055163
7.749999761581421,4531477894.055163
7.389999747276306,4531477894.055163
7.5599998235702515,4531477894.055163
7.807500004768372,4531477894.055163
7.442499756813049,4531477894.055221
7.56499981880188,4531477894.055221
7.6824997663497925,4531477894.055221
7.72249972820282,4531477894.055221
8.223749697208405,4531477894.055221
8.123749911785126,4531477894.055221
8.008749723434448,4531477894.055221
7.9112496972084045,4531477894.055221
7.376249969005585,4531477894.055221
6.914999842643738,4531477894.055221
6.783749878406525,4531477894.055221
6.844999849796295,4531477894.055221
6.929999768733978,4531477894.055206
6.956249892711639,4531477894.055221
6.868749797344208,4531477894.055221
6.767499804496765,4531477894.055221
6.7599998116493225,4531477894.055221
6.733749866485596,4531477894.055221
6.776249885559082,4531477894.055221
6.611249923706055,4531477894.055221
6.54749983549118,4531477894.055221
6.598749816417694,4531477894.055221
6.632499873638153,4531477894.055221
6.614999711513519,4531477894.055221
6.5874998569488525,4531477894.055221
6.46999979019165,4531477894.055221
6.5249998569488525,4531477894.055221
6.461249828338623,4531477894.055221
6.428749859333038,4531477894.055221
6.3249998688697815,4531477894.055221
6.4187498688697815,4531477894.055221
6.112499713897705,4531477894.055217
6.3399999141693115,4531477894.055213
6.697499752044678,4531477894.055213
6.882499814033508,4531477894.055213
7.3849998116493225,4531477894.055213
7.17249995470047,4531477894.055213
7.337499797344208,4531477894.055216
7.517499804496765,4531477894.055215
7.677499890327454,4531477894.055215
7.82874983549118,4531477894.055216
7.9649999141693115,4531477894.055213
8.014999866485596,4531477894.055213
7.96999979019165,4531477894.055213
7.944999933242798,4531477894.055213
8.077499866485596,4531477894.055213
8.174999952316284,4531477894.055217
8.297499895095825,4531477894.055221
8.269999980926514,4531477894.055221
8.299999952316284,4531477894.055221
9.522499799728394,4531477894.055221
9.832499980926514,4531477894.055163
8.859999895095825,4531477894.055163
9.309999704360962,4531477894.055163
9.53749966621399,4531477894.055163
8.97374975681305,4531477894.055163
9.296249747276306,4531477894.055163
9.294999837875366,4531477894.055163
9.267499685287476,4531477894.055163
9.186249732971191,4531477894.055163
9.012499809265137,4731557189.26975
9.062499761581421,4731557189.26975
9.06749963760376,4731557189.26975
9.229999661445618,4731557189.26975
9.497499823570251,4731557189.26975
9.684999704360962,4731557189.26975
9.56749975681305,4731557189.26975
9.604999780654907,4731557189.26975
9.624999761581421,4731557189.26975
9.701249837875366,4731557189.26975
9.666249752044678,4731557189.26975
9.384999632835388,4731557189.26975
9.414999961853027,4731557189.26975
9.339999556541443,4731557189.26975
9.299999952316284,4731557189.26975
9.216249585151672,4731557189.26975
9.172499775886536,4731557189.26975
9.019999861717224,4731557189.26975
8.896249949932098,4731557189.26975
8.916249871253967,4731557189.26975
9.032499551773071,4731557189.26975
9.053749918937683,4731557189.26975
8.952499747276306,4731557189.26975
8.922499775886536,4731557189.26975
8.821249842643738,4731557189.26975
8.728749871253967,4731557189.26975
8.703749775886536,4731557189.26975
8.72249972820282,4731557189.26975
8.746249794960022,4731557189.26975
8.757499814033508,4731557189.26975
8.758749842643738,4731557189.26975
8.652499794960022,4731557189.26975
8.50124979019165,4731557189.26975
8.43999993801117,4731557189.26975
8.394999980926514,4731557189.26975
8.36249977350235,4731557189.26975
8.383750021457672,4731557189.26975
8.237499833106995,4731557189.26975
8.14499980211258,4731557189.26975
8.04749983549118,4731557189.26975
8.014999687671661,4731557189.26975
8.001249849796295,4731557189.26975
7.978749871253967,4731557189.26975
7.997499942779541,4731557189.26975
7.899999797344208,4731557189.26975
7.7937498688697815,4731557189.26975
7.644999802112579,4731557189.26975
7.662499785423279,4731557189.26975
7.543749809265137,4731557189.26975
7.534999787807465,4731557189.26975
7.321249783039093,4731557189.26975
7.2137497663497925,4731557189.26975
7.318749785423279,4731557189.26975
7.442499816417694,4731557189.26975
7.62624979019165,4731557189.26975
7.796249806880951,4731557189.26975
7.842499852180481,4731557189.26975
7.916249871253967,4731557189.26975
7.942499756813049,4731557189.26981
7.868749737739563,4731557189.26975
7.858749985694885,4731557189.26975
7.849999904632568,4731557189.26975
7.847499847412109,4731557189.26975
7.889999866485596,4731557189.26975
8.039999783039093,4731557189.26975
8.056249856948853,4731557189.26975
8.07999986410141,4731557189.26975
8.038749814033508,4731557189.26975
8.008749902248383,4731557189.26975
7.93874979019165,4731557189.26975
7.878749787807465,4731557189.26975
7.826249837875366,4731557189.26975
7.677499830722809,4731557189.26975
7.513749897480011,4731557189.26975
7.511249780654907,4731557189.26975
7.458749830722809,4731557189.26975
7.486249923706055,4731557189.26975
7.511249840259552,4731557189.26975
7.588749825954437,4731557189.26975
7.637499749660492,4731557189.26975
7.638749897480011,4731557189.26975
7.56374979019165,4731557189.26975
7.342499852180481,4731557189.26975
7.473749876022339,4731557189.26975
7.537499785423279,4731557189.26975
7.433749735355377,4731557189.26975
7.264999985694885,4731557189.26975
7.199999809265137,4731557189.26975
7.163749933242798,4731557189.26975
7.148749828338623,4731557189.26975
7.268749892711639,4731557189.26975
7.523749887943268,4731557189.26975
7.656249821186066,4731557189.26975
7.811249732971191,4731557189.26975
7.917499899864197,4731557189.26975
7.993749797344208,4731557189.26975
8.009999871253967,4731557189.26975
8.117499828338623,4731557189.26975
8.171249866485596,4731557189.26975
8.125,4731557189.26975
8.084999740123749,4731557189.26975
7.9762497544288635,4731557189.26975
7.93874979019165,4731557189.26975
7.919999778270721,4731557189.26975
7.427499771118164,4731557189.26981
7.404999852180481,4731557189.26981
7.773749768733978,4731557189.26981
7.886249840259552,4731557189.26981
7.973749876022339,4731557189.26981
8.254999935626984,4731557189.26981
8.312499761581421,4731557189.26981
8.223749816417694,4731557189.26981
7.182499825954437,4731557189.26981
7.102499842643738,4731557189.269795
7.039999842643738,4731557189.26981
6.978749871253967,4731557189.26981
6.702499806880951,4731557189.26981
6.6087499260902405,4731557189.26981
6.714999854564667,4731557189.26981
6.646249830722809,4731557189.26981
6.569999873638153,4731557189.26981
6.546249866485596,4731557189.26981
6.614999771118164,4731557189.26981
6.604999840259552,4731557189.26981
6.4974998235702515,4731557189.26981
6.5312498807907104,4731557189.26981
6.476249873638153,4731557189.26981
6.339999854564667,4731557189.26981
6.319999873638153,4731557189.26981
6.332499802112579,4731557189.26981
6.291249871253967,4731557189.26981
6.312499821186066,4731557189.26981
6.351249873638153,4731557189.26981
6.386249899864197,4731557189.26981
6.4974998235702515,4731557189.269807
6.648749887943268,4731557189.269803
6.79999977350235,4731557189.269803
6.772499740123749,4731557189.269803
6.851249873638153,4731557189.269803
6.86124986410141,4731557189.269803
6.9187498688697815,4731557189.269804
7.069999873638153,4731557189.269804
7.223749876022339,4731557189.269804
7.348749816417694,4731557189.269804
7.417499780654907,4731557189.269803
7.5599998235702515,4731557189.269803
7.746249854564667,4731557189.269803
7.859999775886536,4731557189.269803
7.942499876022339,4731557189.269803
7.828749895095825,4731557189.269807
7.751249849796295,4731557189.26981
7.887499630451202,4731557189.26981
7.4599997997283936,4731557189.26981
7.174999952316284,4731557189.26981
7.124999761581421,4731557189.26981
7.1874998807907104,4731557189.26981
7.968749701976776,4731557189.26981
7.93874979019165,4731557189.26981
8.03124988079071,4731557189.26981
8.057499945163727,4731557189.26981
8.119999825954437,4731557189.26981
8.021249830722809,4731557189.26981
7.999999701976776,4731557189.26981
8.177499651908875,4731557189.26981
8.218749821186066,4731557189.26981
9.104999780654907,4731557189.26981
9.102499723434448,4731557189.26981
9.059999942779541,4731557189.26981
9.154999732971191,4731557189.26981
9.399999856948853,4731557189.26981
9.365000009536743,4731557189.269795
9.52999997138977,4731557189.26981
9.807499647140503,4731557189.26981
10.089999675750732,4731557189.26981
10.827499866485596,4731557189.26981
10.31499981880188,4731557189.26981
10.287500143051147,4731557189.26981
11.19249963760376,4731557189.26975
11.52999997138977,4731557189.26975
11.91249966621399,4731557189.26975
10.34499979019165,4731557189.26975
9.06749963760376,4731557189.26975
9.707499742507935,4731557189.26975
8.527499914169312,4731557189.26975
9.22124981880188,4731557189.26975
9.558749794960022,4731557189.26975
10.083749651908875,4731557189.26975
11.062499761581421,4731557189.26975
11.739999771118164,4731557189.26975
10.319999694824219,4731557189.26975
10.667499780654907,4731557189.26975
9.788749814033508,4731557189.26975
9.649999737739563,4731557189.26975
9.652499675750732,4731557189.26975
9.53124988079071,4731557189.26975
9.372499704360962,4731557189.26975
9.369999885559082,4731557189.26975
9.393749833106995,4731557189.26975
9.462499856948853,4731557189.26975
9.362499833106995,4731557189.26975
9.234999775886536,4930195206.329007
9.061249911785126,4930195206.329007
9.046249687671661,4930195206.329007
9.074999749660492,4930195206.329007
9.042499899864197,4930195206.329007
9.087499618530273,4930195206.329007
9.202499866485596,4930195206.329007
9.303749680519104,4930195206.329007
9.369999766349792,4930195206.329007
9.432499885559082,4930195206.329007
9.40999984741211,4930195206.329007
9.37999975681305,4930195206.329007
9.353749871253967,4930195206.329007
9.34624981880188,4930195206.329007
9.297500014305115,4930195206.329007
9.336249828338623,4930195206.329007
9.37874972820282,4930195206.329007
9.40999984741211,4930195206.329007
9.177499651908875,4930195206.329007
9.027499794960022,4930195206.329007
8.942499876022339,4930195206.329007
9.00374972820282,4930195206.329007
9.057499885559082,4930195206.329007
9.112499833106995,4930195206.329007
9.06374979019165,4930195206.329007
9.00374984741211,4930195206.329007
8.959999680519104,4930195206.329007
8.921249628067017,4930195206.329007
8.958749651908875,4930195206.329007
9.047499895095825,4930195206.329007
9.051249980926514,4930195206.329007
9.059999823570251,4930195206.329007
9.093749761581421,4930195206.329007
8.979999780654907,4930195206.329007
8.81499981880188,4930195206.329007
8.694999814033508,4930195206.329007
8.509999752044678,4930195206.329007
8.394999742507935,4930195206.329007
8.454999685287476,4930195206.329007
8.427499890327454,4930195206.329007
8.427499890327454,4930195206.329007
8.368749856948853,4930195206.329007
8.372499823570251,4930195206.329007
8.317499876022339,4930195206.329007
8.18874990940094,4930195206.329007
8.147499799728394,4930195206.329007
8.06624984741211,4930195206.329007
8.069999814033508,4930195206.329007
8.112499713897705,4930195206.329007
8.017499685287476,4930195206.329007
7.851249814033508,4930195206.329007
7.792499840259552,4930195206.329007
7.90749990940094,4930195206.329007
7.871249854564667,4930195206.329007
7.661249816417694,4930195206.329007
7.3687498569488525,4930195206.329007
7.34624981880188,4930195206.329007
7.559999763965607,4930195206.329007
7.776249885559082,4930195206.329007
7.854999840259552,4930195206.329007
8.01874977350235,4930195206.329007
8.129999876022339,4930195206.32907
8.133749723434448,4930195206.329007
8.083749771118164,4930195206.329007
8.084999740123749,4930195206.329007
8.09874975681305,4930195206.329007
8.009999752044678,4930195206.329007
8.022499799728394,4930195206.329007
8.056249856948853,4930195206.329007
8.139999866485596,4930195206.329007
8.218749642372131,4930195206.329007
8.18999981880188,4930195206.329007
8.012499868869781,4930195206.329007
7.986249804496765,4930195206.329007
7.998749852180481,4930195206.329007
8.063749730587006,4930195206.329007
8.052499771118164,4930195206.329007
7.9374998807907104,4930195206.329007
7.907499730587006,4930195206.329007
7.996249854564667,4930195206.329007
