year,SSS,SST,SSH,CHL,MLD,xCO2,lat,lon
2019,34.12100028991699,-1.3515009880065918,-1.210250049829483,3.4915218353272124,25.79998779296875,405.04477104876713,-77.5,-178.5
2019,34.11225128173828,-1.297250747680664,-1.2170000672340393,3.3337736725806373,29.74993896484375,405.00940109653254,-77.5,-177.5
2019,34.10725021362305,-1.2435011863708496,-1.234000027179718,3.5203558206560124,27.49993896484375,404.9740311442979,-77.5,-176.5
2019,34.09625053405762,-1.1427512168884277,-1.2440000474452972,3.0964436531067596,25.199951171875,404.93866119206325,-77.5,-175.5
2019,34.0882511138916,-0.9655013084411621,-1.2392500638961792,2.809258818626471,17.32501220703125,404.90886374508256,-77.5,-174.5
2019,34.09075164794922,-0.8887510299682617,-1.227500081062317,2.0377246737479537,17.7999267578125,404.8846388108063,-77.5,-173.5
2019,34.07750129699707,-0.8887510299682617,-1.2137500643730164,0.4609389528631739,15.824951171875,404.86041387653,-77.5,-172.5
2019,34.06325149536133,-0.9327511787414551,-1.2045000493526459,1.0871128737926983,15.39990234375,404.8361889422537,-77.5,-171.5
2019,34.01875114440918,-0.6587510108947754,-1.182250052690506,0.59130143374215,15.02496337890625,404.7826589245246,-77.5,-167.5
2019,34.01175117492676,-0.7802510261535645,-1.1622500717639923,1.6831777691840488,15.82501220703125,404.76890483107957,-77.5,-165.5
2019,34.1567497253418,-0.8750009536743164,-1.2307500541210175,0.25162924081086485,28.77496337890625,404.9473943950436,-76.5,-177.5
2019,34.12750053405762,-0.9270009994506836,-1.23375004529953,0.5539176464079721,29.2999267578125,404.9105024637581,-76.5,-176.5
2019,34.10925006866455,-0.9305009841918945,-1.2387500405311584,0.9462166428568732,28.64996337890625,404.8736105324726,-76.5,-175.5
2019,34.0890007019043,-0.940251350402832,-1.2352500557899475,0.19221245497466205,26.89996337890625,404.8424058524569,-76.5,-174.5
2019,34.04175090789795,-1.03200101852417,-1.2152500450611115,0.29099120199678463,19.64996337890625,404.79137100986634,-76.5,-172.5
2019,33.95875072479248,-0.8377509117126465,-1.1800000369548798,0.28602719306949964,18.2249755859375,404.7150267298062,-76.5,-168.5
2019,33.88749980926514,-0.989250659942627,-1.1490000486373901,0.4786202013492417,18.699951171875,404.68992527420653,-76.5,-165.5
2019,34.07925033569336,-1.298750877380371,-1.2342500686645508,3.3891581296921367,15.0,405.48182326091,-76.5,163.5
2019,34.235249519348145,-1.0685009956359863,-1.2875000536441803,3.0116208791734627,21.77490234375,405.3759199868605,-76.5,168.5
2019,34.25225067138672,-1.0032505989074707,-1.267750084400177,2.4861756563187267,26.7999267578125,405.35566914821146,-76.5,169.5
2019,34.2760009765625,-1.0522503852844238,-1.2522500455379486,2.1967645883560474,42.42486572265625,405.33280836921443,-76.5,170.5
2019,34.28050136566162,-1.1617507934570312,-1.2520000636577606,1.8279491662979208,46.699951171875,405.30733765094044,-76.5,171.5
2019,34.284000396728516,-1.203500747680664,-1.2512500584125519,2.2411684989930234,42.27496337890625,405.28186693266645,-76.5,172.5
2019,34.29650020599365,-1.1055011749267578,-1.2505000829696655,1.6747632622718638,57.949951171875,405.2563962143924,-76.5,173.5
2019,34.29525089263916,-1.0532512664794922,-1.2580000758171082,1.2436500191688804,51.5499267578125,405.2309254961184,-76.5,174.5
2019,34.108750343322754,-0.9947509765625,-1.2122500538825989,0.390734545886533,33.699951171875,404.84697378321835,-75.5,-176.5
2019,34.07724952697754,-0.9372506141662598,-1.2037500739097595,0.16075959801675266,33.72491455078125,404.808559872882,-75.5,-175.5
2019,34.04899978637695,-0.9067511558532715,-1.2067500352859497,0.18303094431757394,30.84991455078125,404.77594795983134,-75.5,-174.5
2019,34.00925064086914,-0.8915004730224609,-1.2112500369548798,0.12697942927480932,27.32489013671875,404.74913805151704,-75.5,-173.5
2019,33.973999977111816,-0.8267507553100586,-1.2107500731945038,0.13634446449578258,22.4749755859375,404.72232814320273,-75.5,-172.5
2019,33.94474983215332,-0.7977509498596191,-1.205750048160553,0.1502764932811263,21.27496337890625,404.6955182348884,-75.5,-171.5
2019,33.918251037597656,-0.7617511749267578,-1.1905000507831573,0.1399721987545493,20.64996337890625,404.6687083265742,-75.5,-170.5
2019,33.846500396728516,-0.6830010414123535,-1.166250079870224,0.2679797634482593,19.39996337890625,404.64051748836533,-75.5,-168.5
2019,33.812750816345215,-0.6640009880065918,-1.1582500636577606,0.48169537633656123,19.02490234375,404.63066023135474,-75.5,-167.5
2019,34.16900157928467,-1.440751552581787,-1.2507500350475311,2.933337032795085,15.07501220703125,405.36598967169994,-75.5,168.5
2019,34.23150062561035,-1.1102514266967773,-1.2470000684261322,2.009252905845648,18.574951171875,405.3411553653955,-75.5,169.5
2019,34.25574970245361,-0.967501163482666,-1.2437500655651093,1.5442263484000602,33.92498779296875,405.3136561354512,-75.5,170.5
2019,34.260751724243164,-0.9690008163452148,-1.2435000836849213,1.403891831636489,38.37493896484375,405.2834919843973,-75.5,171.5
2019,34.27275085449219,-0.9422507286071777,-1.2435000538825989,1.2775794863699814,38.0,405.25332783334335,-75.5,172.5
2019,34.286251068115234,-0.8705010414123535,-1.246250033378601,0.5219596624374785,50.324951171875,405.2231636822894,-75.5,173.5
2019,34.28550052642822,-0.8802509307861328,-1.2475000619888306,1.5939303338528767,55.84991455078125,405.1929995312355,-75.5,174.5
2019,34.13949966430664,-0.9532508850097656,-1.2342500686645508,0.16857416927813984,31.77490234375,404.87294384587295,-74.5,-178.5
2019,34.096251487731934,-1.0647506713867188,-1.221000075340271,0.2648769319057723,31.37493896484375,404.833629925735,-74.5,-177.5
2019,34.05400085449219,-0.7977514266967773,-1.213750034570694,0.20837637037039416,30.9749755859375,404.7943160055971,-74.5,-176.5
2019,34.018001556396484,-0.7410011291503906,-1.217000037431717,0.1913096792995932,29.79998779296875,404.75500208545924,-74.5,-175.5
2019,33.94324970245361,-0.7432518005371094,-1.2140000760555267,0.23395703732968207,26.22491455078125,404.6931694797345,-74.5,-173.5
2019,33.90124988555908,-0.7010006904602051,-1.2160000801086426,0.14154963195324458,23.89996337890625,404.66505238499684,-74.5,-172.5
2019,33.863250732421875,-0.5827507972717285,-1.2140000462532043,0.12687370926142502,21.574951171875,404.63693529025926,-74.5,-171.5
2019,33.82699966430664,-0.599001407623291,-1.2087500989437103,0.12562168575822585,20.07501220703125,404.6088181955216,-74.5,-170.5
2019,33.79025173187256,-0.6532511711120605,-1.207250028848648,0.12765711173414818,19.074951171875,404.58891620928,-74.5,-169.5
2019,33.759751319885254,-0.7642507553100586,-1.1970000267028809,0.2381569370627568,18.875,404.57722932833684,-74.5,-168.5
2019,33.33425045013428,-1.3002510070800781,-1.182500034570694,1.5317933559421526,16.27496337890625,404.6655618986101,-74.5,-152.5
2019,34.06350040435791,-1.7525010108947754,-1.2180000841617584,2.187268614768977,15.0,405.41234448191824,-74.5,166.5
2019,34.2140007019043,-0.9112510681152344,-1.246000051498413,1.3099753856659473,42.29998779296875,405.2606765368136,-74.5,171.5
2019,34.23775100708008,-0.8345003128051758,-1.237000048160553,1.1556618809699386,45.6749267578125,405.2264279513726,-74.5,172.5
2019,34.2547492980957,-0.7652511596679688,-1.2385000586509705,0.557622462511028,45.39990234375,405.1921793659317,-74.5,173.5
2019,34.24450206756592,-0.8172512054443359,-1.244500070810318,0.39307373762127945,42.89990234375,405.15793078049074,-74.5,174.5
2019,34.07975101470947,-0.8865013122558594,-1.222250074148178,0.27375160157680334,27.02490234375,404.86569172048377,-73.5,-178.5
2019,34.03600025177002,-0.8055009841918945,-1.2280001044273376,0.18956706672908324,26.64996337890625,404.82829501946617,-73.5,-177.5
2019,33.991000175476074,-0.7532510757446289,-1.221250057220459,0.13055709004401794,26.4749755859375,404.7908983184485,-73.5,-176.5
2019,33.94600009918213,-0.7472505569458008,-1.2150000631809235,0.11587725207210237,26.0999755859375,404.7535016174309,-73.5,-175.5
2019,33.90825080871582,-0.6952509880065918,-1.2187500298023224,0.11653618142011563,25.699951171875,404.72005783306207,-73.5,-174.5
2019,33.861751556396484,-0.6487512588500977,-1.2190000414848328,0.18275284767151045,25.37493896484375,404.69056697049547,-73.5,-173.5
2019,33.82900142669678,-0.6740012168884277,-1.2237500548362732,0.14351405948401152,25.12493896484375,404.6610761079288,-73.5,-172.5
2019,33.79475116729736,-0.7970008850097656,-1.2315000593662262,0.11720392294228314,24.67498779296875,404.63158524536215,-73.5,-171.5
2019,33.76150131225586,-0.7880010604858398,-1.2362500429153442,0.0960124284029132,21.4249267578125,404.60209438279554,-73.5,-170.5
2019,33.72025108337402,-0.7085003852844238,-1.2365000545978546,0.24435577541588227,20.12493896484375,404.57982176879534,-73.5,-169.5
2019,33.67650127410889,-0.6455011367797852,-1.2267500460147858,0.20895732194184755,19.37493896484375,404.56476740308227,-73.5,-168.5
2019,33.649250984191895,-0.7345008850097656,-1.2137500643730164,0.21855143085123505,19.29998779296875,404.54971303736914,-73.5,-167.5
2019,33.60175132751465,-0.6720008850097656,-1.2085000872612,0.24341396614908517,18.64990234375,404.5346586716561,-73.5,-166.5
2019,33.57500076293945,-0.8440008163452148,-1.2207500636577606,0.12114110775296091,18.2750244140625,404.51960430594295,-73.5,-165.5
2019,33.54249954223633,-0.9082512855529785,-1.2307500839233398,0.31225287914271627,17.77490234375,404.5134417152779,-73.5,-164.5
2019,33.51674938201904,-1.0947508811950684,-1.2300001084804535,0.2556111291050656,17.7999267578125,404.51617090195816,-73.5,-163.5
2019,33.41025161743164,-0.8015007972717285,-1.2180000245571136,0.2476490959525064,16.82501220703125,404.5216292753186,-73.5,-161.5
2019,33.336249351501465,-0.4845008850097656,-1.2042500674724579,0.21938851103188228,16.699951171875,404.53379106125857,-73.5,-159.5
2019,33.32875061035156,-0.4975004196166992,-1.1935000717639923,0.2302281931042315,16.6749267578125,404.5499270731327,-73.5,-158.5
2019,33.320000648498535,-0.5550007820129395,-1.1827500462532043,0.18470623344181955,15.2999267578125,404.56606308500693,-73.5,-157.5
2019,33.32024955749512,-0.5660009384155273,-1.1765000522136688,0.24179680272935644,15.0499267578125,404.5821990968811,-73.5,-156.5
2019,33.31300067901611,-0.8055014610290527,-1.1765000820159912,0.06938572414220605,15.0499267578125,404.59833510875524,-73.5,-155.5
2019,33.31675052642822,-0.7980008125305176,-1.1805000305175781,0.13169614598156268,15.1749267578125,404.6331537607638,-73.5,-153.5
2019,33.34175109863281,-0.5492510795593262,-1.1825000643730164,0.2819714248180344,15.52490234375,404.6509875251943,-73.5,-152.5
2019,33.34725093841553,-0.5435013771057129,-1.1832500994205475,0.2005681842565413,15.599853515625,404.6688212896248,-73.5,-151.5
2019,33.36250019073486,-0.4667510986328125,-1.1792500615119934,0.17849851399660113,15.699951171875,404.68665505405534,-73.5,-150.5
2019,33.38475036621094,-0.3735008239746094,-1.1700000762939453,0.1488514989614538,15.824951171875,404.69913557962184,-73.5,-149.5
2019,33.37125110626221,-0.5402512550354004,-1.1602500677108765,0.21526932343839833,15.97491455078125,404.70626286775246,-73.5,-148.5
